Format Version,1.21,Take Name,Take 2022-02-08 06.47.42 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-08 06.47.42.720 PM,Total Frames in Take,64656,Total Exported Frames,5775,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z
4170,34.750000,-0.500973,0.160146,-0.158823,-0.500342,0.152178,-0.255946,-0.497598,0.346951,-0.045851
4171,34.758333,-0.500978,0.160238,-0.158844,-0.500344,0.152195,-0.255959,-0.497555,0.347046,-0.045895
4172,34.766667,-0.501002,0.160310,-0.158812,-0.500345,0.152185,-0.255954,-0.497588,0.347129,-0.045887
4173,34.775000,-0.500971,0.160408,-0.158845,-0.500343,0.152183,-0.255948,-0.497589,0.347217,-0.045897
4174,34.783333,-0.501002,0.160508,-0.158853,-0.500347,0.152188,-0.255959,-0.497554,0.347312,-0.045901
4175,34.791667,-0.501003,0.160581,-0.158838,-0.500342,0.152191,-0.255965,-0.497599,0.347395,-0.045905
4176,34.800000,-0.500987,0.160669,-0.158847,-0.500346,0.152189,-0.255960,-0.497578,0.347482,-0.045907
4177,34.808333,-0.501020,0.160759,-0.158862,-0.500342,0.152190,-0.255959,-0.497573,0.347554,-0.045878
4178,34.816667,-0.500996,0.160835,-0.158878,-0.500345,0.152200,-0.255971,-0.497605,0.347641,-0.045910
4179,34.825000,-0.500996,0.160910,-0.158898,-0.500342,0.152176,-0.255939,-0.497574,0.347708,-0.045881
4180,34.833333,-0.501027,0.160969,-0.158854,-0.500346,0.152177,-0.255947,-0.497585,0.347786,-0.045890
4181,34.841667,-0.500996,0.161064,-0.158878,-0.500345,0.152185,-0.255955,-0.497605,0.347881,-0.045907
4182,34.850000,-0.501019,0.161151,-0.158880,-0.500349,0.152177,-0.255934,-0.497568,0.347960,-0.045930
4183,34.858333,-0.501018,0.161228,-0.158848,-0.500343,0.152185,-0.255959,-0.497586,0.348040,-0.045940
4184,34.866667,-0.500997,0.161311,-0.158846,-0.500343,0.152188,-0.255958,-0.497584,0.348123,-0.045918
4185,34.875000,-0.501040,0.161375,-0.158802,-0.500352,0.152177,-0.255948,-0.497566,0.348203,-0.045922
4186,34.883333,-0.500999,0.161449,-0.158818,-0.500345,0.152188,-0.255955,-0.497600,0.348300,-0.045961
4187,34.891667,-0.501008,0.161564,-0.158813,-0.500344,0.152187,-0.255963,-0.497575,0.348363,-0.045902
4188,34.900000,-0.501042,0.161613,-0.158763,-0.500342,0.152188,-0.255959,-0.497587,0.348445,-0.045910
4189,34.908333,-0.501017,0.161680,-0.158763,-0.500342,0.152196,-0.255968,-0.497598,0.348537,-0.045926
4190,34.916667,-0.501046,0.161755,-0.158746,-0.500342,0.152190,-0.255957,-0.497573,0.348608,-0.045879
4191,34.925000,-0.501047,0.161807,-0.158697,-0.500343,0.152177,-0.255938,-0.497593,0.348696,-0.045904
4192,34.933333,-0.501035,0.161911,-0.158715,-0.500342,0.152188,-0.255935,-0.497585,0.348790,-0.045904
4193,34.941667,-0.501079,0.161994,-0.158700,-0.500347,0.152177,-0.255942,-0.497567,0.348880,-0.045926
4194,34.950000,-0.501044,0.162102,-0.158730,-0.500341,0.152190,-0.255977,-0.497598,0.348964,-0.045914
4195,34.958333,-0.501071,0.162193,-0.158742,-0.500345,0.152192,-0.255963,-0.497579,0.349049,-0.045911
4196,34.966667,-0.501083,0.162263,-0.158733,-0.500349,0.152183,-0.255941,-0.497587,0.349127,-0.045891
4197,34.975000,-0.501048,0.162352,-0.158755,-0.500350,0.152182,-0.255948,-0.497616,0.349230,-0.045953
4198,34.983333,-0.501093,0.162405,-0.158749,-0.500343,0.152192,-0.255961,-0.497579,0.349305,-0.045977
4199,34.991667,-0.501072,0.162479,-0.158751,-0.500350,0.152179,-0.255948,-0.497600,0.349380,-0.045977
4200,35.000000,-0.501054,0.162568,-0.158775,-0.500348,0.152179,-0.255944,-0.497587,0.349470,-0.046018
4201,35.008333,-0.501082,0.162635,-0.158774,-0.500343,0.152195,-0.255964,-0.497569,0.349538,-0.045999
4202,35.016667,-0.501049,0.162742,-0.158797,-0.500351,0.152187,-0.255951,-0.497592,0.349616,-0.046050
4203,35.025000,-0.501062,0.162837,-0.158803,-0.500337,0.152187,-0.255954,-0.497577,0.349696,-0.046023
4204,35.033333,-0.501084,0.162903,-0.158756,-0.500352,0.152178,-0.255936,-0.497570,0.349784,-0.045995
4205,35.041667,-0.501041,0.162998,-0.158800,-0.500344,0.152179,-0.255941,-0.497598,0.349871,-0.046015
4206,35.050000,-0.501081,0.163067,-0.158772,-0.500350,0.152178,-0.255943,-0.497576,0.349955,-0.046002
4207,35.058333,-0.501070,0.163193,-0.158800,-0.500348,0.152178,-0.255942,-0.497597,0.350025,-0.045967
4208,35.066667,-0.501046,0.163257,-0.158791,-0.500347,0.152190,-0.255967,-0.497622,0.350107,-0.045952
4209,35.075000,-0.501092,0.163330,-0.158779,-0.500349,0.152182,-0.255943,-0.497596,0.350179,-0.045931
4210,35.083333,-0.501083,0.163392,-0.158754,-0.500355,0.152178,-0.255955,-0.497616,0.350263,-0.045917
4211,35.091667,-0.501083,0.163476,-0.158749,-0.500348,0.152177,-0.255944,-0.497619,0.350358,-0.045917
4212,35.100000,-0.501112,0.163554,-0.158738,-0.500350,0.152189,-0.255955,-0.497588,0.350436,-0.045926
4213,35.108333,-0.501085,0.163627,-0.158699,-0.500350,0.152174,-0.255931,-0.497622,0.350523,-0.045960
4214,35.116667,-0.501117,0.163737,-0.158719,-0.500349,0.152173,-0.255940,-0.497598,0.350639,-0.046011
4215,35.125000,-0.501123,0.163806,-0.158692,-0.500351,0.152180,-0.255940,-0.497595,0.350730,-0.046005
4216,35.133333,-0.501092,0.163893,-0.158707,-0.500354,0.152182,-0.255952,-0.497619,0.350838,-0.046065
4217,35.141667,-0.501127,0.163961,-0.158678,-0.500348,0.152188,-0.255957,-0.497585,0.350913,-0.046038
4218,35.150000,-0.501111,0.164024,-0.158677,-0.500355,0.152170,-0.255927,-0.497598,0.350991,-0.046056
4219,35.158333,-0.501111,0.164097,-0.158662,-0.500346,0.152190,-0.255962,-0.497610,0.351072,-0.046065
4220,35.166667,-0.501140,0.164173,-0.158655,-0.500347,0.152183,-0.255939,-0.497584,0.351146,-0.046047
4221,35.175000,-0.501113,0.164275,-0.158693,-0.500357,0.152175,-0.255941,-0.497642,0.351210,-0.046036
4222,35.183333,-0.501152,0.164368,-0.158715,-0.500338,0.152183,-0.255940,-0.497642,0.351294,-0.046048
4223,35.191667,-0.501167,0.164446,-0.158719,-0.500354,0.152181,-0.255937,-0.497646,0.351375,-0.046007
4224,35.200000,-0.501121,0.164548,-0.158744,-0.500353,0.152176,-0.255951,-0.497679,0.351454,-0.045992
4225,35.208333,-0.501152,0.164637,-0.158743,-0.500351,0.152180,-0.255944,-0.497641,0.351548,-0.045981
4226,35.216667,-0.501117,0.164790,-0.158808,-0.500354,0.152187,-0.255952,-0.497659,0.351630,-0.045966
4227,35.225000,-0.501119,0.164857,-0.158789,-0.500354,0.152180,-0.255945,-0.497678,0.351706,-0.045928
4228,35.233333,-0.501138,0.164937,-0.158787,-0.500346,0.152183,-0.255953,-0.497647,0.351793,-0.045912
4229,35.241667,-0.501115,0.165012,-0.158758,-0.500347,0.152178,-0.255946,-0.497689,0.351875,-0.045893
4230,35.250000,-0.501152,0.165104,-0.158762,-0.500345,0.152182,-0.255958,-0.497670,0.351975,-0.045912
4231,35.258333,-0.501158,0.165185,-0.158744,-0.500349,0.152171,-0.255929,-0.497657,0.352042,-0.045894
4232,35.266667,-0.501122,0.165260,-0.158738,-0.500347,0.152178,-0.255942,-0.497689,0.352140,-0.045950
4233,35.275000,-0.501156,0.165364,-0.158744,-0.500347,0.152198,-0.255968,-0.497641,0.352245,-0.045974
4234,35.283333,-0.501144,0.165437,-0.158707,-0.500352,0.152187,-0.255948,-0.497648,0.352351,-0.046021
4235,35.291667,-0.501147,0.165503,-0.158705,-0.500346,0.152185,-0.255943,-0.497673,0.352425,-0.046013
4236,35.300000,-0.501166,0.165587,-0.158725,-0.500349,0.152186,-0.255957,-0.497633,0.352507,-0.046037
4237,35.308333,-0.501138,0.165640,-0.158707,-0.500351,0.152181,-0.255952,-0.497672,0.352576,-0.046026
4238,35.316667,-0.501160,0.165707,-0.158704,-0.500347,0.152198,-0.255972,-0.497659,0.352662,-0.046057
4239,35.325000,-0.501167,0.165782,-0.158680,-0.500357,0.152180,-0.255943,-0.497648,0.352732,-0.046024
4240,35.333333,-0.501141,0.165845,-0.158660,-0.500351,0.152178,-0.255943,-0.497679,0.352805,-0.046037
4241,35.341667,-0.501179,0.165956,-0.158720,-0.500352,0.152173,-0.255938,-0.497658,0.352893,-0.046024
4242,35.350000,-0.501177,0.166034,-0.158708,-0.500352,0.152170,-0.255930,-0.497671,0.352966,-0.045984
4243,35.358333,-0.501162,0.166119,-0.158736,-0.500342,0.152177,-0.255944,-0.497704,0.353047,-0.045984
4244,35.366667,-0.501180,0.166188,-0.158731,-0.500348,0.152178,-0.255938,-0.497667,0.353129,-0.045994
4245,35.375000,-0.501154,0.166261,-0.158722,-0.500344,0.152176,-0.255940,-0.497695,0.353204,-0.045979
4246,35.383333,-0.501165,0.166394,-0.158743,-0.500347,0.152187,-0.255957,-0.497680,0.353282,-0.045981
4247,35.391667,-0.501160,0.166485,-0.158757,-0.500346,0.152177,-0.255928,-0.497662,0.353377,-0.045990
4248,35.400000,-0.501140,0.166563,-0.158754,-0.500352,0.152184,-0.255958,-0.497695,0.353458,-0.045999
4249,35.408333,-0.501163,0.166645,-0.158766,-0.500352,0.152193,-0.255959,-0.497663,0.353530,-0.046010
4250,35.416667,-0.501147,0.166722,-0.158747,-0.500355,0.152183,-0.255951,-0.497689,0.353616,-0.045965
4251,35.425000,-0.501151,0.166815,-0.158773,-0.500350,0.152184,-0.255945,-0.497708,0.353710,-0.045994
4252,35.433333,-0.501162,0.166894,-0.158772,-0.500354,0.152185,-0.255954,-0.497676,0.353788,-0.045991
4253,35.441667,-0.501131,0.166971,-0.158765,-0.500351,0.152182,-0.255944,-0.497710,0.353872,-0.046004
4254,35.450000,-0.501162,0.167065,-0.158766,-0.500349,0.152187,-0.255950,-0.497676,0.353964,-0.046008
4255,35.458333,-0.501148,0.167128,-0.158731,-0.500351,0.152173,-0.255927,-0.497667,0.354054,-0.046023
4256,35.466667,-0.501139,0.167210,-0.158723,-0.500349,0.152175,-0.255928,-0.497694,0.354135,-0.046031
4257,35.475000,-0.501170,0.167283,-0.158728,-0.500350,0.152172,-0.255927,-0.497663,0.354228,-0.046035
4258,35.483333,-0.501141,0.167343,-0.158702,-0.500356,0.152178,-0.255952,-0.497704,0.354296,-0.045984
4259,35.491667,-0.501154,0.167437,-0.158694,-0.500348,0.152184,-0.255950,-0.497711,0.354382,-0.045996
4260,35.500000,-0.501176,0.167506,-0.158692,-0.500343,0.152187,-0.255956,-0.497682,0.354454,-0.045966
4261,35.508333,-0.501157,0.167580,-0.158670,-0.500352,0.152177,-0.255939,-0.497723,0.354539,-0.045961
4262,35.516667,-0.501187,0.167667,-0.158675,-0.500346,0.152181,-0.255943,-0.497696,0.354615,-0.045979
4263,35.525000,-0.501191,0.167732,-0.158657,-0.500352,0.152179,-0.255943,-0.497686,0.354690,-0.045972
4264,35.533333,-0.501177,0.167816,-0.158661,-0.500354,0.152175,-0.255930,-0.497724,0.354777,-0.045971
4265,35.541667,-0.501206,0.167907,-0.158684,-0.500350,0.152187,-0.255958,-0.497679,0.354863,-0.045993
4266,35.550000,-0.501162,0.168035,-0.158697,-0.500351,0.152178,-0.255937,-0.497700,0.354948,-0.045975
4267,35.558333,-0.501178,0.168117,-0.158694,-0.500348,0.152177,-0.255942,-0.497704,0.355039,-0.045967
4268,35.566667,-0.501199,0.168211,-0.158708,-0.500352,0.152184,-0.255960,-0.497668,0.355155,-0.046018
4269,35.575000,-0.501151,0.168318,-0.158757,-0.500352,0.152189,-0.255961,-0.497710,0.355241,-0.045998
4270,35.583333,-0.501177,0.168402,-0.158748,-0.500349,0.152180,-0.255947,-0.497696,0.355333,-0.046013
4271,35.591667,-0.501162,0.168487,-0.158782,-0.500345,0.152186,-0.255959,-0.497698,0.355398,-0.045967
4272,35.600000,-0.501145,0.168562,-0.158777,-0.500347,0.152182,-0.255948,-0.497722,0.355477,-0.045983
4273,35.608333,-0.501177,0.168646,-0.158766,-0.500350,0.152179,-0.255944,-0.497685,0.355567,-0.045990
4274,35.616667,-0.501153,0.168718,-0.158768,-0.500353,0.152177,-0.255938,-0.497711,0.355640,-0.045971
4275,35.625000,-0.501165,0.168782,-0.158747,-0.500352,0.152176,-0.255934,-0.497726,0.355710,-0.045957
4276,35.633333,-0.501179,0.168881,-0.158763,-0.500350,0.152181,-0.255952,-0.497703,0.355809,-0.045958
4277,35.641667,-0.501154,0.168929,-0.158729,-0.500353,0.152175,-0.255933,-0.497748,0.355870,-0.045939
4278,35.650000,-0.501185,0.169015,-0.158720,-0.500349,0.152180,-0.255938,-0.497724,0.355949,-0.045971
4279,35.658333,-0.501189,0.169065,-0.158670,-0.500348,0.152182,-0.255944,-0.497720,0.356027,-0.045989
4280,35.666667,-0.501174,0.169154,-0.158692,-0.500352,0.152177,-0.255937,-0.497731,0.356099,-0.045998
4281,35.675000,-0.501214,0.169227,-0.158676,-0.500350,0.152178,-0.255944,-0.497695,0.356173,-0.045996
4282,35.683333,-0.501195,0.169296,-0.158669,-0.500347,0.152182,-0.255950,-0.497731,0.356245,-0.045975
4283,35.691667,-0.501197,0.169362,-0.158649,-0.500358,0.152168,-0.255924,-0.497711,0.356329,-0.046001
4284,35.700000,-0.501215,0.169456,-0.158679,-0.500350,0.152182,-0.255948,-0.497694,0.356404,-0.045995
4285,35.708333,-0.501183,0.169522,-0.158663,-0.500353,0.152172,-0.255924,-0.497728,0.356489,-0.046007
4286,35.716667,-0.501204,0.169639,-0.158677,-0.500352,0.152183,-0.255949,-0.497689,0.356592,-0.046030
4287,35.725000,-0.501210,0.169721,-0.158688,-0.500343,0.152189,-0.255960,-0.497694,0.356684,-0.046020
4288,35.733333,-0.501183,0.169801,-0.158698,-0.500349,0.152188,-0.255947,-0.497726,0.356771,-0.046024
4289,35.741667,-0.501213,0.169906,-0.158729,-0.500349,0.152178,-0.255944,-0.497686,0.356877,-0.046035
4290,35.750000,-0.501195,0.169996,-0.158747,-0.500355,0.152173,-0.255934,-0.497716,0.356961,-0.046049
4291,35.758333,-0.501188,0.170096,-0.158754,-0.500347,0.152188,-0.255952,-0.497731,0.357041,-0.045995
4292,35.766667,-0.501210,0.170172,-0.158756,-0.500353,0.152180,-0.255938,-0.497707,0.357115,-0.046012
4293,35.775000,-0.501175,0.170258,-0.158761,-0.500360,0.152183,-0.255951,-0.497753,0.357194,-0.045971
4294,35.783333,-0.501186,0.170357,-0.158778,-0.500349,0.152189,-0.255956,-0.497718,0.357282,-0.045999
4295,35.791667,-0.501205,0.170412,-0.158733,-0.500347,0.152190,-0.255943,-0.497714,0.357358,-0.045984
4296,35.800000,-0.501170,0.170514,-0.158754,-0.500349,0.152185,-0.255950,-0.497748,0.357432,-0.045961
4297,35.808333,-0.501203,0.170568,-0.158706,-0.500345,0.152184,-0.255947,-0.497717,0.357509,-0.045975
4298,35.816667,-0.501196,0.170651,-0.158711,-0.500353,0.152173,-0.255930,-0.497725,0.357574,-0.045973
4299,35.825000,-0.501180,0.170717,-0.158698,-0.500351,0.152182,-0.255947,-0.497737,0.357651,-0.045989
4300,35.833333,-0.501226,0.170819,-0.158732,-0.500353,0.152173,-0.255931,-0.497699,0.357733,-0.046026
4301,35.841667,-0.501188,0.170900,-0.158723,-0.500352,0.152178,-0.255939,-0.497729,0.357816,-0.046009
4302,35.850000,-0.501210,0.170966,-0.158698,-0.500352,0.152181,-0.255951,-0.497720,0.357918,-0.046013
4303,35.858333,-0.501222,0.171072,-0.158685,-0.500354,0.152189,-0.255958,-0.497712,0.358023,-0.046014
4304,35.866667,-0.501184,0.171156,-0.158691,-0.500355,0.152174,-0.255936,-0.497749,0.358106,-0.045998
4305,35.875000,-0.501224,0.171273,-0.158670,-0.500350,0.152203,-0.255980,-0.497706,0.358224,-0.046034
4306,35.883333,-0.501210,0.171340,-0.158667,-0.500355,0.152180,-0.255938,-0.497734,0.358312,-0.046025
4307,35.891667,-0.501207,0.171442,-0.158695,-0.500355,0.152174,-0.255923,-0.497739,0.358411,-0.046042
4308,35.900000,-0.501246,0.171514,-0.158664,-0.500348,0.152192,-0.255955,-0.497705,0.358497,-0.046032
4309,35.908333,-0.501200,0.171594,-0.158681,-0.500353,0.152174,-0.255928,-0.497748,0.358572,-0.045986
4310,35.916667,-0.501236,0.171686,-0.158679,-0.500352,0.152175,-0.255930,-0.497720,0.358654,-0.045998
4311,35.925000,-0.501249,0.171780,-0.158701,-0.500348,0.152183,-0.255939,-0.497714,0.358740,-0.046003
4312,35.933333,-0.501210,0.171852,-0.158690,-0.500352,0.152186,-0.255954,-0.497734,0.358824,-0.046021
4313,35.941667,-0.501263,0.171918,-0.158654,-0.500352,0.152180,-0.255937,-0.497715,0.358899,-0.045987
4314,35.950000,-0.501250,0.171988,-0.158634,-0.500356,0.152181,-0.255939,-0.497730,0.358965,-0.045953
4315,35.958333,-0.501243,0.172079,-0.158646,-0.500354,0.152178,-0.255937,-0.497737,0.359046,-0.045966
4316,35.966667,-0.501270,0.172146,-0.158648,-0.500357,0.152180,-0.255931,-0.497711,0.359116,-0.045967
4317,35.975000,-0.501220,0.172247,-0.158670,-0.500353,0.152180,-0.255947,-0.497740,0.359182,-0.045961
4318,35.983333,-0.501246,0.172336,-0.158680,-0.500358,0.152171,-0.255929,-0.497719,0.359259,-0.045977
4319,35.991667,-0.501245,0.172414,-0.158688,-0.500351,0.152177,-0.255938,-0.497715,0.359346,-0.046019
4320,36.000000,-0.501215,0.172497,-0.158713,-0.500352,0.152182,-0.255942,-0.497744,0.359426,-0.046016
4321,36.008333,-0.501249,0.172582,-0.158699,-0.500355,0.152180,-0.255937,-0.497714,0.359510,-0.046001
4322,36.016667,-0.501227,0.172655,-0.158708,-0.500352,0.152183,-0.255943,-0.497741,0.359595,-0.045994
4323,36.025000,-0.501226,0.172739,-0.158703,-0.500352,0.152179,-0.255937,-0.497758,0.359687,-0.046004
4324,36.033333,-0.501262,0.172813,-0.158686,-0.500357,0.152177,-0.255930,-0.497713,0.359781,-0.046031
4325,36.041667,-0.501225,0.172936,-0.158690,-0.500353,0.152188,-0.255953,-0.497755,0.359879,-0.046008
4326,36.050000,-0.501259,0.172991,-0.158654,-0.500355,0.152169,-0.255920,-0.497741,0.359963,-0.046029
4327,36.058333,-0.501271,0.173086,-0.158682,-0.500351,0.152177,-0.255929,-0.497718,0.360063,-0.046050
4328,36.066667,-0.501251,0.173149,-0.158641,-0.500359,0.152176,-0.255938,-0.497765,0.360151,-0.046027
4329,36.075000,-0.501295,0.173238,-0.158603,-0.500349,0.152184,-0.255950,-0.497734,0.360238,-0.046020
4330,36.083333,-0.501289,0.173331,-0.158627,-0.500352,0.152187,-0.255952,-0.497733,0.360328,-0.046033
4331,36.091667,-0.501278,0.173415,-0.158607,-0.500357,0.152189,-0.255954,-0.497746,0.360415,-0.046047
4332,36.100000,-0.501304,0.173414,-0.158699,-0.500351,0.152183,-0.255942,-0.497709,0.360496,-0.046038
4333,36.108333,-0.501285,0.173566,-0.158592,-0.500354,0.152179,-0.255944,-0.497735,0.360563,-0.046012
4334,36.116667,-0.501296,0.173566,-0.158718,-0.500353,0.152175,-0.255924,-0.497728,0.360630,-0.046011
4335,36.125000,-0.501311,0.173629,-0.158685,-0.500350,0.152183,-0.255942,-0.497710,0.360703,-0.045980
4336,36.133333,-0.501288,0.173800,-0.158598,-0.500358,0.152180,-0.255941,-0.497741,0.360775,-0.045998
4337,36.141667,-0.501306,0.173788,-0.158714,-0.500353,0.152176,-0.255927,-0.497718,0.360842,-0.045983
4338,36.150000,-0.501293,0.173889,-0.158741,-0.500357,0.152167,-0.255924,-0.497720,0.360940,-0.046000
4339,36.158333,-0.501274,0.173977,-0.158752,-0.500353,0.152174,-0.255932,-0.497763,0.361022,-0.045989
4340,36.166667,-0.501309,0.174066,-0.158768,-0.500356,0.152188,-0.255946,-0.497724,0.361114,-0.046019
4341,36.175000,-0.501269,0.174146,-0.158758,-0.500356,0.152171,-0.255926,-0.497767,0.361204,-0.045981
4342,36.183333,-0.501270,0.174253,-0.158779,-0.500352,0.152175,-0.255942,-0.497775,0.361290,-0.045960
4343,36.191667,-0.501291,0.174336,-0.158783,-0.500350,0.152182,-0.255943,-0.497760,0.361395,-0.045987
4344,36.200000,-0.501241,0.174460,-0.158758,-0.500354,0.152180,-0.255938,-0.497806,0.361473,-0.045934
4345,36.208333,-0.501274,0.174568,-0.158769,-0.500347,0.152184,-0.255947,-0.497762,0.361576,-0.045976
4346,36.216667,-0.501271,0.174625,-0.158747,-0.500349,0.152170,-0.255928,-0.497774,0.361648,-0.045970
4347,36.225000,-0.501260,0.174703,-0.158735,-0.500357,0.152175,-0.255932,-0.497790,0.361723,-0.045939
4348,36.233333,-0.501302,0.174790,-0.158743,-0.500350,0.152180,-0.255937,-0.497746,0.361819,-0.045991
4349,36.241667,-0.501266,0.174850,-0.158716,-0.500354,0.152178,-0.255932,-0.497772,0.361883,-0.045984
4350,36.250000,-0.501294,0.174914,-0.158697,-0.500353,0.152166,-0.255909,-0.497777,0.361956,-0.045984
4351,36.258333,-0.501308,0.175004,-0.158709,-0.500353,0.152181,-0.255932,-0.497737,0.362039,-0.045994
4352,36.266667,-0.501278,0.175067,-0.158703,-0.500360,0.152174,-0.255932,-0.497779,0.362106,-0.045977
4353,36.275000,-0.501314,0.175140,-0.158712,-0.500356,0.152187,-0.255944,-0.497751,0.362186,-0.045998
4354,36.283333,-0.501302,0.175227,-0.158723,-0.500359,0.152179,-0.255934,-0.497747,0.362266,-0.045997
4355,36.291667,-0.501298,0.175297,-0.158701,-0.500353,0.152178,-0.255939,-0.497782,0.362334,-0.045941
4356,36.300000,-0.501330,0.175391,-0.158719,-0.500353,0.152181,-0.255939,-0.497743,0.362414,-0.045945
4357,36.308333,-0.501285,0.175490,-0.158760,-0.500360,0.152167,-0.255920,-0.497790,0.362515,-0.045928
4358,36.316667,-0.501304,0.175557,-0.158757,-0.500357,0.152178,-0.255947,-0.497797,0.362596,-0.045919
4359,36.325000,-0.501318,0.175644,-0.158754,-0.500355,0.152182,-0.255953,-0.497762,0.362691,-0.045952
4360,36.333333,-0.501286,0.175700,-0.158742,-0.500352,0.152171,-0.255919,-0.497814,0.362771,-0.045936
4361,36.341667,-0.501319,0.175782,-0.158777,-0.500354,0.152189,-0.255944,-0.497789,0.362834,-0.045950
4362,36.350000,-0.501299,0.175876,-0.158795,-0.500354,0.152177,-0.255934,-0.497807,0.362917,-0.045921
4363,36.358333,-0.501293,0.175952,-0.158790,-0.500362,0.152172,-0.255921,-0.497832,0.362990,-0.045905
4364,36.366667,-0.501314,0.176100,-0.158835,-0.500359,0.152176,-0.255931,-0.497803,0.363079,-0.045906
4365,36.375000,-0.501282,0.176167,-0.158802,-0.500364,0.152165,-0.255907,-0.497831,0.363151,-0.045883
4366,36.383333,-0.501296,0.176278,-0.158785,-0.500355,0.152182,-0.255948,-0.497822,0.363237,-0.045900
4367,36.391667,-0.501322,0.176361,-0.158784,-0.500360,0.152171,-0.255925,-0.497787,0.363333,-0.045892
4368,36.400000,-0.501282,0.176437,-0.158764,-0.500359,0.152175,-0.255930,-0.497819,0.363414,-0.045897
4369,36.408333,-0.501318,0.176610,-0.158702,-0.500358,0.152182,-0.255947,-0.497792,0.363484,-0.045901
4370,36.416667,-0.501311,0.176675,-0.158693,-0.500353,0.152180,-0.255943,-0.497788,0.363565,-0.045922
4371,36.425000,-0.501294,0.176744,-0.158689,-0.500349,0.152186,-0.255943,-0.497800,0.363646,-0.045961
4372,36.433333,-0.501327,0.176807,-0.158675,-0.500357,0.152183,-0.255937,-0.497777,0.363719,-0.045937
4373,36.441667,-0.501299,0.176883,-0.158673,-0.500354,0.152172,-0.255921,-0.497823,0.363790,-0.045911
4374,36.450000,-0.501312,0.176953,-0.158661,-0.500356,0.152174,-0.255923,-0.497809,0.363882,-0.045927
4375,36.458333,-0.501332,0.177050,-0.158677,-0.500353,0.152184,-0.255938,-0.497802,0.363972,-0.045924
4376,36.466667,-0.501310,0.177130,-0.158676,-0.500354,0.152169,-0.255924,-0.497858,0.364045,-0.045872
