Format Version,1.21,Take Name,Take 2022-02-12 01.06.29 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-12 01.06.29.074 PM,Total Frames in Take,4575,Total Exported Frames,4575,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:681,Unlabeled:681,Unlabeled:681,Unlabeled:683,Unlabeled:683,Unlabeled:683
,,"8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702A9","8392B20CF49E35702AB","8392B20CF49E35702AB","8392B20CF49E35702AB"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
3897,32.475000,-0.393959,-0.012637,0.427869,-0.586416,0.196807,0.300227
3898,32.483333,-0.393935,-0.012638,0.427849,-0.586426,0.196808,0.300230
3899,32.491667,-0.393932,-0.012659,0.427855,-0.586457,0.196803,0.300230
3900,32.500000,-0.393975,-0.012689,0.427841,-0.586459,0.196803,0.300230
3901,32.508333,-0.393982,-0.012717,0.427830,-0.586454,0.196808,0.300230
3902,32.516667,-0.393986,-0.012735,0.427832,-0.586447,0.196801,0.300226
3903,32.525000,-0.393959,-0.012744,0.427826,-0.586433,0.196809,0.300224
3904,32.533333,-0.393967,-0.012764,0.427817,-0.586449,0.196806,0.300227
3905,32.541667,-0.393926,-0.012765,0.427809,-0.586435,0.196800,0.300228
3906,32.550000,-0.393965,-0.012808,0.427807,-0.586416,0.196808,0.300224
3907,32.558333,-0.393955,-0.012820,0.427804,-0.586423,0.196809,0.300227
3908,32.566667,-0.393956,-0.012845,0.427802,-0.586428,0.196802,0.300228
3909,32.575000,-0.393986,-0.012877,0.427801,-0.586471,0.196794,0.300230
3910,32.583333,-0.394002,-0.012912,0.427799,-0.586412,0.196816,0.300232
3911,32.591667,-0.394017,-0.012944,0.427799,-0.586438,0.196805,0.300224
3912,32.600000,-0.394025,-0.012991,0.427787,-0.586422,0.196815,0.300229
3913,32.608333,-0.394013,-0.013010,0.427786,-0.586432,0.196808,0.300231
3914,32.616667,-0.393983,-0.013035,0.427764,-0.586440,0.196808,0.300226
3915,32.625000,-0.393971,-0.013076,0.427757,-0.586410,0.196817,0.300225
3916,32.633333,-0.393978,-0.013106,0.427753,-0.586442,0.196806,0.300228
3917,32.641667,-0.394026,-0.013171,0.427753,-0.586428,0.196814,0.300230
3918,32.650000,-0.394015,-0.013210,0.427741,-0.586417,0.196816,0.300223
3919,32.658333,-0.394013,-0.013244,0.427741,-0.586413,0.196812,0.300229
3920,32.666667,-0.394007,-0.013281,0.427728,-0.586414,0.196809,0.300226
3921,32.675000,-0.394034,-0.013338,0.427728,-0.586435,0.196805,0.300224
3922,32.683333,-0.394032,-0.013372,0.427719,-0.586391,0.196823,0.300227
3923,32.691667,-0.394052,-0.013428,0.427710,-0.586394,0.196820,0.300224
3924,32.700000,-0.394030,-0.013456,0.427700,-0.586403,0.196826,0.300228
3925,32.708333,-0.394074,-0.013515,0.427690,-0.586395,0.196820,0.300222
3926,32.716667,-0.394090,-0.013558,0.427682,-0.586393,0.196830,0.300222
3927,32.725000,-0.394111,-0.013620,0.427675,-0.586424,0.196822,0.300223
3928,32.733333,-0.394096,-0.013662,0.427666,-0.586401,0.196827,0.300221
3929,32.741667,-0.394164,-0.013741,0.427661,-0.586435,0.196818,0.300223
3930,32.750000,-0.394167,-0.013788,0.427655,-0.586452,0.196819,0.300228
3931,32.758333,-0.394172,-0.013853,0.427644,-0.586452,0.196815,0.300230
3932,32.766667,-0.394210,-0.013911,0.427633,-0.586458,0.196810,0.300230
3933,32.775000,-0.394211,-0.013968,0.427626,-0.586474,0.196810,0.300235
3934,32.783333,-0.394227,-0.014012,0.427619,-0.586455,0.196820,0.300237
3935,32.791667,-0.394231,-0.014059,0.427608,-0.586452,0.196813,0.300231
3936,32.800000,-0.394213,-0.014107,0.427588,-0.586468,0.196810,0.300236
3937,32.808333,-0.394233,-0.014177,0.427574,-0.586465,0.196812,0.300232
3938,32.816667,-0.394243,-0.014235,0.427568,-0.586475,0.196809,0.300228
3939,32.825000,-0.394253,-0.014307,0.427548,-0.586440,0.196810,0.300227
3940,32.833333,-0.394310,-0.014388,0.427539,-0.586437,0.196816,0.300223
3941,32.841667,-0.394268,-0.014445,0.427513,-0.586461,0.196803,0.300222
3942,32.850000,-0.394268,-0.014497,0.427509,-0.586421,0.196822,0.300225
3943,32.858333,-0.394264,-0.014560,0.427498,-0.586464,0.196808,0.300222
3944,32.866667,-0.394282,-0.014619,0.427484,-0.586412,0.196827,0.300221
3945,32.875000,-0.394297,-0.014674,0.427468,-0.586458,0.196803,0.300226
3946,32.883333,-0.394268,-0.014725,0.427452,-0.586413,0.196815,0.300231
3947,32.891667,-0.394294,-0.014787,0.427442,-0.586424,0.196820,0.300227
3948,32.900000,-0.394278,-0.014826,0.427422,-0.586404,0.196822,0.300226
3949,32.908333,-0.394328,-0.014905,0.427414,-0.586438,0.196817,0.300225
3950,32.916667,-0.394338,-0.014965,0.427393,-0.586433,0.196816,0.300232
3951,32.925000,-0.394357,-0.015025,0.427379,-0.586429,0.196817,0.300224
3952,32.933333,-0.394339,-0.015070,0.427359,-0.586445,0.196814,0.300228
3953,32.941667,-0.394378,-0.015151,0.427354,-0.586428,0.196816,0.300226
3954,32.950000,-0.394389,-0.015203,0.427342,-0.586403,0.196823,0.300225
3955,32.958333,-0.394405,-0.015259,0.427333,-0.586428,0.196821,0.300228
3956,32.966667,-0.394427,-0.015315,0.427326,-0.586435,0.196814,0.300228
3957,32.975000,-0.394449,-0.015366,0.427324,-0.586432,0.196816,0.300226
3958,32.983333,-0.394435,-0.015398,0.427312,-0.586422,0.196821,0.300231
3959,32.991667,-0.394486,-0.015464,0.427303,-0.586438,0.196818,0.300226
3960,33.000000,-0.394453,-0.015490,0.427295,-0.586420,0.196815,0.300228
3961,33.008333,-0.394500,-0.015553,0.427277,-0.586402,0.196824,0.300229
3962,33.016667,-0.394489,-0.015591,0.427267,-0.586408,0.196819,0.300226
3963,33.025000,-0.394490,-0.015625,0.427254,-0.586432,0.196816,0.300226
3964,33.033333,-0.394505,-0.015673,0.427249,-0.586424,0.196809,0.300223
3965,33.041667,-0.394545,-0.015718,0.427236,-0.586425,0.196821,0.300224
3966,33.050000,-0.394564,-0.015767,0.427233,-0.586439,0.196810,0.300225
3967,33.058333,-0.394556,-0.015784,0.427227,-0.586435,0.196812,0.300229
3968,33.066667,-0.394582,-0.015828,0.427219,-0.586404,0.196820,0.300227
3969,33.075000,-0.394591,-0.015870,0.427215,-0.586459,0.196800,0.300230
3970,33.083333,-0.394598,-0.015895,0.427213,-0.586419,0.196815,0.300228
3971,33.091667,-0.394595,-0.015915,0.427203,-0.586418,0.196814,0.300227
3972,33.100000,-0.394607,-0.015941,0.427200,-0.586428,0.196817,0.300230
3973,33.108333,-0.394622,-0.015967,0.427200,-0.586436,0.196814,0.300233
3974,33.116667,-0.394593,-0.015978,0.427189,-0.586442,0.196815,0.300229
3975,33.125000,-0.394620,-0.016017,0.427181,-0.586438,0.196815,0.300229
3976,33.133333,-0.394637,-0.016051,0.427171,-0.586401,0.196825,0.300229
3977,33.141667,-0.394627,-0.016077,0.427157,-0.586429,0.196815,0.300227
3978,33.150000,-0.394637,-0.016096,0.427142,-0.586442,0.196804,0.300225
3979,33.158333,-0.394617,-0.016117,0.427134,-0.586458,0.196801,0.300225
3980,33.166667,-0.394596,-0.016115,0.427136,-0.586434,0.196804,0.300226
3981,33.175000,-0.394629,-0.016159,0.427131,-0.586448,0.196805,0.300230
3982,33.183333,-0.394577,-0.016145,0.427129,-0.586423,0.196814,0.300231
3983,33.191667,-0.394611,-0.016187,0.427121,-0.586431,0.196814,0.300222
3984,33.200000,-0.394579,-0.016192,0.427114,-0.586427,0.196807,0.300226
3985,33.208333,-0.394588,-0.016217,0.427111,-0.586433,0.196812,0.300230
3986,33.216667,-0.394573,-0.016217,0.427109,-0.586411,0.196818,0.300228
3987,33.225000,-0.394596,-0.016250,0.427104,-0.586419,0.196816,0.300227
3988,33.233333,-0.394572,-0.016249,0.427106,-0.586426,0.196813,0.300230
3989,33.241667,-0.394619,-0.016290,0.427099,-0.586405,0.196815,0.300228
3990,33.250000,-0.394572,-0.016291,0.427093,-0.586413,0.196820,0.300225
3991,33.258333,-0.394585,-0.016305,0.427092,-0.586438,0.196816,0.300222
3992,33.266667,-0.394578,-0.016327,0.427081,-0.586424,0.196814,0.300226
3993,33.275000,-0.394588,-0.016337,0.427092,-0.586422,0.196812,0.300226
3994,33.283333,-0.394585,-0.016355,0.427081,-0.586421,0.196812,0.300229
3995,33.291667,-0.394603,-0.016371,0.427085,-0.586411,0.196820,0.300226
3996,33.300000,-0.394567,-0.016368,0.427084,-0.586409,0.196814,0.300228
3997,33.308333,-0.394560,-0.016379,0.427072,-0.586423,0.196806,0.300229
3998,33.316667,-0.394565,-0.016393,0.427078,-0.586416,0.196819,0.300223
3999,33.325000,-0.394558,-0.016403,0.427078,-0.586417,0.196813,0.300227
4000,33.333333,-0.394560,-0.016419,0.427068,-0.586446,0.196812,0.300231
4001,33.341667,-0.394563,-0.016430,0.427066,-0.586421,0.196811,0.300228
4002,33.350000,-0.394528,-0.016427,0.427055,-0.586414,0.196810,0.300223
4003,33.358333,-0.394537,-0.016454,0.427048,-0.586423,0.196811,0.300225
4004,33.366667,-0.394558,-0.016472,0.427052,-0.586432,0.196812,0.300225
4005,33.375000,-0.394567,-0.016492,0.427050,-0.586399,0.196813,0.300228
4006,33.383333,-0.394536,-0.016484,0.427045,-0.586437,0.196814,0.300223
4007,33.391667,-0.394567,-0.016512,0.427047,-0.586441,0.196812,0.300225
4008,33.400000,-0.394536,-0.016505,0.427044,-0.586423,0.196816,0.300226
4009,33.408333,-0.394571,-0.016532,0.427053,-0.586446,0.196809,0.300220
4010,33.416667,-0.394571,-0.016545,0.427050,-0.586452,0.196811,0.300228
4011,33.425000,-0.394557,-0.016545,0.427044,-0.586420,0.196818,0.300225
4012,33.433333,-0.394584,-0.016564,0.427049,-0.586434,0.196817,0.300227
4013,33.441667,-0.394577,-0.016579,0.427047,-0.586424,0.196812,0.300229
4014,33.450000,-0.394556,-0.016582,0.427038,-0.586415,0.196809,0.300224
4015,33.458333,-0.394537,-0.016579,0.427032,-0.586438,0.196809,0.300218
4016,33.466667,-0.394547,-0.016601,0.427028,-0.586439,0.196809,0.300220
4017,33.475000,-0.394527,-0.016600,0.427030,-0.586442,0.196810,0.300222
4018,33.483333,-0.394535,-0.016611,0.427027,-0.586421,0.196808,0.300227
4019,33.491667,-0.394535,-0.016611,0.427033,-0.586425,0.196813,0.300229
4020,33.500000,-0.394510,-0.016616,0.427028,-0.586448,0.196802,0.300229
4021,33.508333,-0.394507,-0.016618,0.427026,-0.586399,0.196812,0.300228
4022,33.516667,-0.394534,-0.016639,0.427039,-0.586401,0.196815,0.300227
4023,33.525000,-0.394516,-0.016637,0.427031,-0.586429,0.196809,0.300226
4024,33.533333,-0.394517,-0.016648,0.427025,-0.586438,0.196808,0.300222
4025,33.541667,-0.394518,-0.016647,0.427027,-0.586419,0.196812,0.300224
4026,33.550000,-0.394511,-0.016651,0.427021,-0.586444,0.196802,0.300220
4027,33.558333,-0.394537,-0.016663,0.427027,-0.586411,0.196814,0.300221
4028,33.566667,-0.394529,-0.016666,0.427021,-0.586437,0.196809,0.300221
4029,33.575000,-0.394531,-0.016682,0.427023,-0.586429,0.196810,0.300228
4030,33.583333,-0.394534,-0.016692,0.427017,-0.586420,0.196809,0.300225
4031,33.591667,-0.394533,-0.016695,0.427018,-0.586433,0.196805,0.300228
4032,33.600000,-0.394542,-0.016707,0.427026,-0.586429,0.196806,0.300227
4033,33.608333,-0.394539,-0.016713,0.427021,-0.586437,0.196801,0.300230
4034,33.616667,-0.394537,-0.016711,0.427031,-0.586430,0.196805,0.300231
4035,33.625000,-0.394529,-0.016722,0.427024,-0.586458,0.196796,0.300229
4036,33.633333,-0.394561,-0.016743,0.427023,-0.586429,0.196810,0.300224
4037,33.641667,-0.394504,-0.016718,0.427022,-0.586420,0.196811,0.300233
4038,33.650000,-0.394505,-0.016724,0.427015,-0.586426,0.196811,0.300224
4039,33.658333,-0.394546,-0.016738,0.427018,-0.586400,0.196816,0.300223
4040,33.666667,-0.394521,-0.016740,0.427023,-0.586401,0.196808,0.300223
4041,33.675000,-0.394513,-0.016733,0.427015,-0.586423,0.196811,0.300217
4042,33.683333,-0.394477,-0.016722,0.427009,-0.586384,0.196814,0.300215
4043,33.691667,-0.394511,-0.016745,0.427010,-0.586398,0.196816,0.300220
4044,33.700000,-0.394493,-0.016741,0.427011,-0.586409,0.196810,0.300223
4045,33.708333,-0.394505,-0.016748,0.427014,-0.586405,0.196814,0.300226
4046,33.716667,-0.394489,-0.016748,0.427022,-0.586391,0.196821,0.300225
4047,33.725000,-0.394503,-0.016758,0.427012,-0.586415,0.196813,0.300229
4048,33.733333,-0.394487,-0.016755,0.427014,-0.586412,0.196812,0.300228
4049,33.741667,-0.394467,-0.016751,0.427010,-0.586408,0.196811,0.300223
4050,33.750000,-0.394515,-0.016784,0.427004,-0.586421,0.196813,0.300230
4051,33.758333,-0.394484,-0.016772,0.427005,-0.586418,0.196806,0.300231
4052,33.766667,-0.394540,-0.016806,0.427006,-0.586406,0.196816,0.300229
4053,33.775000,-0.394533,-0.016809,0.427011,-0.586436,0.196810,0.300225
4054,33.783333,-0.394514,-0.016793,0.427008,-0.586417,0.196810,0.300229
4055,33.791667,-0.394528,-0.016803,0.427012,-0.586412,0.196815,0.300230
4056,33.800000,-0.394520,-0.016808,0.427018,-0.586435,0.196800,0.300223
4057,33.808333,-0.394523,-0.016808,0.427019,-0.586418,0.196809,0.300230
4058,33.816667,-0.394542,-0.016828,0.427009,-0.586412,0.196811,0.300231
4059,33.825000,-0.394524,-0.016827,0.427012,-0.586418,0.196805,0.300232
4060,33.833333,-0.394547,-0.016833,0.427011,-0.586401,0.196813,0.300235
4061,33.841667,-0.394511,-0.016823,0.427014,-0.586434,0.196805,0.300236
4062,33.850000,-0.394505,-0.016820,0.427018,-0.586433,0.196804,0.300228
4063,33.858333,-0.394514,-0.016832,0.427015,-0.586429,0.196796,0.300230
4064,33.866667,-0.394540,-0.016847,0.427015,-0.586408,0.196810,0.300226
4065,33.875000,-0.394547,-0.016861,0.427013,-0.586437,0.196804,0.300227
4066,33.883333,-0.394542,-0.016851,0.427014,-0.586427,0.196805,0.300227
4067,33.891667,-0.394565,-0.016867,0.427017,-0.586452,0.196793,0.300227
4068,33.900000,-0.394523,-0.016858,0.427011,-0.586425,0.196802,0.300228
4069,33.908333,-0.394530,-0.016857,0.427012,-0.586439,0.196798,0.300230
4070,33.916667,-0.394555,-0.016875,0.427015,-0.586422,0.196801,0.300227
4071,33.925000,-0.394543,-0.016871,0.427016,-0.586418,0.196808,0.300230
4072,33.933333,-0.394550,-0.016874,0.427023,-0.586423,0.196812,0.300228
4073,33.941667,-0.394542,-0.016869,0.427017,-0.586417,0.196805,0.300229
4074,33.950000,-0.394543,-0.016875,0.427020,-0.586416,0.196807,0.300226
4075,33.958333,-0.394539,-0.016881,0.427020,-0.586421,0.196812,0.300229
4076,33.966667,-0.394564,-0.016899,0.427017,-0.586431,0.196807,0.300227
4077,33.975000,-0.394525,-0.016881,0.427011,-0.586435,0.196807,0.300227
4078,33.983333,-0.394543,-0.016892,0.427016,-0.586414,0.196813,0.300227
4079,33.991667,-0.394525,-0.016891,0.427008,-0.586425,0.196814,0.300230
4080,34.000000,-0.394537,-0.016903,0.427015,-0.586415,0.196813,0.300227
4081,34.008333,-0.394529,-0.016896,0.427009,-0.586425,0.196805,0.300226
4082,34.016667,-0.394535,-0.016902,0.427016,-0.586440,0.196805,0.300229
4083,34.025000,-0.394554,-0.016908,0.427022,-0.586433,0.196803,0.300230
4084,34.033333,-0.394550,-0.016910,0.427023,-0.586421,0.196811,0.300231
4085,34.041667,-0.394571,-0.016917,0.427025,-0.586452,0.196806,0.300236
4086,34.050000,-0.394560,-0.016918,0.427032,-0.586444,0.196808,0.300234
4087,34.058333,-0.394572,-0.016924,0.427024,-0.586452,0.196804,0.300236
4088,34.066667,-0.394565,-0.016926,0.427022,-0.586474,0.196797,0.300231
4089,34.075000,-0.394539,-0.016915,0.427021,-0.586450,0.196810,0.300230
4090,34.083333,-0.394560,-0.016931,0.427018,-0.586445,0.196811,0.300235
4091,34.091667,-0.394566,-0.016933,0.427024,-0.586451,0.196817,0.300229
4092,34.100000,-0.394560,-0.016930,0.427019,-0.586449,0.196811,0.300234
4093,34.108333,-0.394562,-0.016935,0.427016,-0.586456,0.196813,0.300230
4094,34.116667,-0.394540,-0.016929,0.427018,-0.586426,0.196811,0.300229
4095,34.125000,-0.394524,-0.016926,0.427015,-0.586425,0.196810,0.300230
4096,34.133333,-0.394533,-0.016929,0.427019,-0.586410,0.196823,0.300229
4097,34.141667,-0.394570,-0.016952,0.427020,-0.586480,0.196798,0.300234
4098,34.150000,-0.394559,-0.016948,0.427021,-0.586458,0.196802,0.300234
4099,34.158333,-0.394532,-0.016931,0.427015,-0.586433,0.196802,0.300229
4100,34.166667,-0.394498,-0.016914,0.427019,-0.586435,0.196801,0.300231
4101,34.175000,-0.394548,-0.016942,0.427021,-0.586415,0.196812,0.300235
4102,34.183333,-0.394563,-0.016954,0.427021,-0.586447,0.196806,0.300233
4103,34.191667,-0.394539,-0.016937,0.427024,-0.586442,0.196808,0.300233
4104,34.200000,-0.394564,-0.016953,0.427022,-0.586431,0.196810,0.300228
4105,34.208333,-0.394556,-0.016947,0.427018,-0.586423,0.196812,0.300232
4106,34.216667,-0.394561,-0.016953,0.427025,-0.586433,0.196806,0.300229
4107,34.225000,-0.394538,-0.016951,0.427021,-0.586423,0.196814,0.300225
4108,34.233333,-0.394534,-0.016941,0.427017,-0.586441,0.196810,0.300230
4109,34.241667,-0.394555,-0.016957,0.427023,-0.586426,0.196813,0.300234
4110,34.250000,-0.394538,-0.016955,0.427017,-0.586421,0.196809,0.300231
4111,34.258333,-0.394544,-0.016959,0.427024,-0.586461,0.196809,0.300232
4112,34.266667,-0.394540,-0.016955,0.427024,-0.586439,0.196809,0.300232
4113,34.275000,-0.394535,-0.016955,0.427026,-0.586459,0.196802,0.300234
4114,34.283333,-0.394558,-0.016966,0.427023,-0.586441,0.196809,0.300233
4115,34.291667,-0.394542,-0.016954,0.427027,-0.586466,0.196802,0.300230
4116,34.300000,-0.394538,-0.016963,0.427025,-0.586433,0.196807,0.300233
4117,34.308333,-0.394535,-0.016963,0.427022,-0.586435,0.196805,0.300227
4118,34.316667,-0.394559,-0.016973,0.427017,-0.586410,0.196818,0.300232
4119,34.325000,-0.394532,-0.016969,0.427017,-0.586426,0.196817,0.300226
4120,34.333333,-0.394542,-0.016966,0.427018,-0.586436,0.196809,0.300230
4121,34.341667,-0.394535,-0.016962,0.427026,-0.586444,0.196810,0.300227
4122,34.350000,-0.394521,-0.016952,0.427023,-0.586447,0.196817,0.300226
4123,34.358333,-0.394539,-0.016964,0.427026,-0.586438,0.196808,0.300232
4124,34.366667,-0.394539,-0.016965,0.427022,-0.586422,0.196812,0.300226
4125,34.375000,-0.394549,-0.016976,0.427024,-0.586416,0.196813,0.300230
4126,34.383333,-0.394542,-0.016980,0.427023,-0.586429,0.196807,0.300232
4127,34.391667,-0.394510,-0.016973,0.427020,-0.586407,0.196813,0.300227
4128,34.400000,-0.394534,-0.016983,0.427022,-0.586406,0.196813,0.300234
4129,34.408333,-0.394538,-0.016989,0.427024,-0.586422,0.196811,0.300230
4130,34.416667,-0.394522,-0.016976,0.427023,-0.586421,0.196806,0.300232
4131,34.425000,-0.394515,-0.016969,0.427021,-0.586402,0.196815,0.300233
4132,34.433333,-0.394497,-0.016966,0.427019,-0.586418,0.196809,0.300229
4133,34.441667,-0.394513,-0.016977,0.427019,-0.586407,0.196815,0.300234
4134,34.450000,-0.394504,-0.016977,0.427022,-0.586431,0.196809,0.300231
4135,34.458333,-0.394522,-0.016983,0.427018,-0.586424,0.196809,0.300226
4136,34.466667,-0.394522,-0.016983,0.427024,-0.586415,0.196811,0.300233
4137,34.475000,-0.394528,-0.016992,0.427022,-0.586424,0.196815,0.300225
4138,34.483333,-0.394524,-0.016985,0.427026,-0.586438,0.196803,0.300231
4139,34.491667,-0.394511,-0.016980,0.427029,-0.586416,0.196812,0.300231
4140,34.500000,-0.394527,-0.016987,0.427022,-0.586413,0.196820,0.300225
4141,34.508333,-0.394525,-0.016990,0.427021,-0.586405,0.196815,0.300225
4142,34.516667,-0.394533,-0.016998,0.427024,-0.586407,0.196818,0.300226
4143,34.525000,-0.394519,-0.016994,0.427021,-0.586443,0.196803,0.300223
4144,34.533333,-0.394538,-0.016999,0.427020,-0.586424,0.196810,0.300232
4145,34.541667,-0.394534,-0.017002,0.427026,-0.586415,0.196810,0.300231
4146,34.550000,-0.394524,-0.016995,0.427023,-0.586432,0.196812,0.300229
4147,34.558333,-0.394529,-0.017001,0.427021,-0.586434,0.196809,0.300231
4148,34.566667,-0.394528,-0.017003,0.427023,-0.586430,0.196803,0.300228
4149,34.575000,-0.394525,-0.016996,0.427017,-0.586428,0.196805,0.300233
4150,34.583333,-0.394495,-0.016989,0.427022,-0.586406,0.196816,0.300231
4151,34.591667,-0.394539,-0.016999,0.427028,-0.586440,0.196809,0.300233
4152,34.600000,-0.394566,-0.017012,0.427029,-0.586442,0.196802,0.300239
4153,34.608333,-0.394524,-0.016993,0.427024,-0.586437,0.196809,0.300235
4154,34.616667,-0.394543,-0.017009,0.427030,-0.586450,0.196800,0.300238
4155,34.625000,-0.394532,-0.017004,0.427020,-0.586444,0.196801,0.300236
4156,34.633333,-0.394528,-0.016999,0.427017,-0.586428,0.196807,0.300231
4157,34.641667,-0.394506,-0.017001,0.427019,-0.586458,0.196804,0.300234
4158,34.650000,-0.394527,-0.017006,0.427018,-0.586437,0.196804,0.300231
4159,34.658333,-0.394529,-0.017009,0.427022,-0.586426,0.196805,0.300234
4160,34.666667,-0.394548,-0.017010,0.427025,-0.586430,0.196807,0.300232
4161,34.675000,-0.394546,-0.017004,0.427027,-0.586453,0.196798,0.300235
4162,34.683333,-0.394540,-0.017006,0.427021,-0.586445,0.196802,0.300235
4163,34.691667,-0.394537,-0.017006,0.427026,-0.586419,0.196811,0.300238
4164,34.700000,-0.394535,-0.017005,0.427024,-0.586449,0.196803,0.300234
4165,34.708333,-0.394522,-0.017006,0.427021,-0.586413,0.196813,0.300232
4166,34.716667,-0.394526,-0.017009,0.427025,-0.586450,0.196802,0.300227
4167,34.725000,-0.394553,-0.017025,0.427028,-0.586419,0.196810,0.300232
4168,34.733333,-0.394533,-0.017014,0.427022,-0.586396,0.196820,0.300230
4169,34.741667,-0.394537,-0.017011,0.427025,-0.586425,0.196818,0.300229
4170,34.750000,-0.394528,-0.017023,0.427027,-0.586420,0.196812,0.300229
4171,34.758333,-0.394532,-0.017021,0.427025,-0.586401,0.196814,0.300225
4172,34.766667,-0.394509,-0.017008,0.427016,-0.586432,0.196806,0.300227
4173,34.775000,-0.394537,-0.017031,0.427019,-0.586384,0.196818,0.300226
4174,34.783333,-0.394534,-0.017025,0.427024,-0.586411,0.196815,0.300231
4175,34.791667,-0.394522,-0.017021,0.427029,-0.586396,0.196814,0.300234
4176,34.800000,-0.394518,-0.017016,0.427026,-0.586434,0.196808,0.300228
4177,34.808333,-0.394511,-0.017019,0.427025,-0.586399,0.196822,0.300227
4178,34.816667,-0.394522,-0.017024,0.427032,-0.586419,0.196812,0.300231
4179,34.825000,-0.394544,-0.017025,0.427031,-0.586426,0.196808,0.300227
4180,34.833333,-0.394543,-0.017026,0.427027,-0.586382,0.196819,0.300233
4181,34.841667,-0.394512,-0.017015,0.427021,-0.586415,0.196817,0.300230
